HeaderURI,WellName,APINo,Label,OtherID,Operator,MineralOwner,LeaseName,SpudDate,EndedDrillingDate,welltype,Status,CommodityOfInterest,StatusDate,ProducingInterval,County,State,Field,OtherLocationName,PLSS_Meridians,Township,Range,Section,SectionPart,LatDegreeWGS84,LongDegreeWGS84,SRS,LocationUncertaintyStatement,DrillerTotalDepth,DepthReferencePoint,LengthUnits,WellBoreShape,TrueVerticalDepth,ElevationKB,ElevationDF,ElevationGL,FormationTD,BitDiameterCollar,DiameterUnits,Notes,CasingBottomDepthDriller,CasingTopDepth,CasingPipeDiameter,CasingWeight,CasingWeightUnits,InformationSource,Shape
https://geothermal.smu.edu/header/002b1b12-0053-3110-8094-43ee095b2568,CA-00604,,CA-00604,SMU: CA-00604 ,,,,,,,,,,,Napa County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00604| AMAX-L9D,,10N,6W,27B,,38.6901832,-122.516866,WGS84,,585.0,,m,,,,,585.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000849A215514A15EC0D31F50EC57584340
https://geothermal.smu.edu/header/00300876-4358-3366-9c0e-e25609da79bf,CA-00372,,CA-00372,SMU: CA-00372 ,,,,,,,,,,,Imperial County,California,,; EL CENTRO AMS; SMU: CA-00372| SALTN TR,,,,,,32.8000732,-115.2508059,WGS84,,,,m,,,,,,,,inches,"UND Record US 577. VALUes are AVE from COMBS PAPER BY LACHENBRUCH & SASS 1980 ""ENERGETICS OF THE SAN ANDREAS FAULT ZONE"";GradS & CONDUCTIVITIES NOT SPECIFIED. IMPERIAL VALLEY HOLES IN COMBS PAPER ;  ",,,,,lbs/ft,SMU HF,0101000020E6100000358930340DD05CC0FA3372CC68664040
https://geothermal.smu.edu/header/00664722-d0ae-3ccf-b199-274a9afff6ca,CA-00272,,CA-00272,SMU: CA-00272 ,,,,,,,,,,,Lassen County,California,,BASIN AND RANGE; SUSANVILLE AMS; SMU: CA-00272| MP31,,,,,,40.768167,-120.7243496,WGS84,,114.0,,m,,,,,1680.0,,,inches,TYPE OF REGIME: RECHARGE DISCHARGE HEAT FLOW GRADIENT AND CONDUCTIVITY WEREN'T CALCULATED DUE TO WATER FLOW ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B9B76CBE5B2E5EC0E76ED74B53624440
https://geothermal.smu.edu/header/008fac14-fee9-3dfa-b1cb-5466a762275b,CA-06029,,CA-06029,SMU: CA-06029 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Opal Mtn. 15; SMU: CA-06029| 832,,,,,,35.0000031,-117.2508804,WGS84,SW Corner of Map for Lat_Long,55.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000464DAA6C0E505DC00633011A00804140
https://geothermal.smu.edu/header/0090c12a-9f85-3b80-8ad3-a3029f60e765,CA-00259,,CA-00259,SMU: CA-00259 ,,,,,,,,,,,Siskiyou County,California,,HIGH CASCADE RANGE - ORE/CAL; ALTURAS AMS CALIFORNIA & OREGON; SMU: CA-00259| MP18-LW,,,,,,41.7298462,-121.6677914,WGS84,,173.0,,m,,,,,1415.0,,,inches,UND Record US 192. TYPE OF Grad: RECHARGE or DOWNWARD MOVEMENT OF WATER CALIFORNIA CASCADES  LAIRDs WELL || 2015 NREL Cascades HF used 125 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000034E32318BD6A5EC0100EAC996BDD4440
https://geothermal.smu.edu/header/00a055ed-d1b2-3004-96cb-ed7126561f0b,CA-08011,,CA-08011,SMU: CA-08011 ,,,,,,,,,,,Orange County,California,,; ; SMU: CA-08011| Cal-LB-28,,,,,,33.8,-117.835,WGS84,Located with Google Earth from raw data maps in the SMU Geothermal Lab,2743.2,,m,,,,,,,,inches,High-quality equilibrium temp data; Gradients calculated from surface to bottom-hole; detailed temps:CA-08011_Cal-LB-28.TD.csv ;  ,,,,,lbs/ft,SMU HF,0101000020E61000003D0AD7A370755DC06666666666E64040
https://geothermal.smu.edu/header/0101a77d-d7ab-3b75-aa42-da9cb65701c6,CA-00205,,CA-00205,SMU: CA-00205 ,,,,,,,,,,,Fresno County,California,,SIERRA NEVADA MTNS.; MARIPOSA AMS CALIFORNIA; SMU: CA-00205| JOSE BSN,,,,,,37.0999404,-119.3842615,WGS84,,491.0,,m,,,,,1000.0,,,inches,UND Data Record: US 322. ||2020 updated # TCU from 99 to 191 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000029E78BBD97D85DC04BC6D6D8CA8C4240
https://geothermal.smu.edu/header/011bf742-b118-364c-8315-6a84657076fe,CA-00771,,CA-00771,SMU: CA-00771 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00771| Davies1,,11N,8W,36,,38.7630802,-122.6938718,WGS84,,2195.0,,m,,,,,,,,inches,SMU REF M-73;M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000007727446568AC5EC0D19CAB9CAC614340
https://geothermal.smu.edu/header/01656426-4c0a-38bc-89ad-66617ed9a01a,CA-00266,,CA-00266,SMU: CA-00266 ,,,,,,,,,,,Modoc County,California,,BASIN AND RANGE; ALTURAS AMS CALIFORNIA & OREGON; SMU: CA-00266| MP25,,,,,,41.7331582,-120.3810555,WGS84,,79.0,,m,,,,,1465.0,,,inches,TYPE OF GRADIENT: RECHARGE or DOWNWARD MOVEMENT OF WATER  no HEAT FLOW GRADIENTS & CONDUCTIVITY CALCULATED DUE TO WATER FLOW ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000809D9B3663185EC0A9E5BD20D8DD4440
https://geothermal.smu.edu/header/01b1461f-d2c0-3991-bc28-7770948852dc,CA-00850,,CA-00850,SMU: CA-00850 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00850| Gey134,,,,,,38.9981761,-122.7027755,WGS84,,30.5,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000863B1746FAAC5EC00D93043CC47F4340
https://geothermal.smu.edu/header/020e8229-6dea-392a-a9fd-f5c35979ffd9,CA-06216,,CA-06216,SMU: CA-06216 ,,,,,,,,,,,Shasta County,California,,Basin and Range; ; SMU: CA-06216| 33008-11,,43N,2E,36,,40.9998568,-121.5010747,WGS84,Location based on SW corner of map,49.0,,m,,,,,,,,inches,33008-11 NV_TEC22 AMAX Data ; water_table_depth: 34,,,,,lbs/ft,SMU HF,0101000020E610000098569E9B11605EC07457C04EFB7F4440
https://geothermal.smu.edu/header/02132fdb-ddd8-3d45-89b1-612c12cc748a,CA-00195,,CA-00195,SMU: CA-00195 ,,,,,,,,,,,Imperial County,California,,; EL CENTRO AMS; SMU: CA-00195| IV-13,,15S,14E,17CBA,,32.84677,-115.5525143,WGS84,,134.0,,m,,,,,3.0,,,inches,UND Data Record: US 555. ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A144F0645CE35CC0F19D98F5626C4040
https://geothermal.smu.edu/header/028d17da-7233-3d5e-b1c8-88c10fedd9a7,CA-01012,,CA-01012,SMU: CA-01012 ,,,,,,,,,,,San Bernardino County,California,,BASIN AND RANGE; KINGMAN AMS; SMU: CA-01012| MSS,,,,,,35.5700018,-115.5808417,WGS84,,,,m,,,,,1724.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000CB69AA822CE55CC0A0D4A8D1F5C84140
https://geothermal.smu.edu/header/028ebd2d-80e7-367d-a5f3-525d146e8197,CA-00614,,CA-00614,SMU: CA-00614 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00614| A-NG-18,,,,,,38.8465774,-122.8427769,WGS84,,147.8,,m,,,,,701.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C1D4850EF0B55EC03044F3A55C6C4340
https://geothermal.smu.edu/header/030cc436-1321-339d-a3ea-624cb2da2c86,CA-06116,,CA-06116,SMU: CA-06116 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Apple Valley 15; SMU: CA-06116| 966,,,,,,34.5000153,-117.2508751,WGS84,SW Corner of Map for Lat_Long,45.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E61000005E786F560E505DC0F47F588000404140
https://geothermal.smu.edu/header/03123bf1-03b1-3fab-89fd-a74e6757bd66,CA-00361,,CA-00361,SMU: CA-00361 ,,,,,,,,,,,Lassen County,California,,SIERRA NEVADA MTNS.; SUSANVILLE AMS; SMU: CA-00361| RVN,,31N,11E,25ACB,,40.5198708,-120.6810445,WGS84,,229.0,,m,,,,,1640.0,,,inches,UND Record US 224. TYPE OF GRADIENT: CONDUCTIVE REGIME    ROUND VALLEY SITE || 2015 NREL Cascades HF used 47 Reference Frone154 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B9A7AB3B962B5EC09B125A208B424440
https://geothermal.smu.edu/header/031d1547-317d-33f6-b2b2-485ad8920a9b,CA-06047,,CA-06047,SMU: CA-06047 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Old Woman Spgs. 15; SMU: CA-06047| 852,,,,,,34.2500251,-116.7508594,WGS84,SW Corner of Map for Lat_Long,50.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E61000003AB995140E305DC0EED68DD200204140
https://geothermal.smu.edu/header/032df226-bf6d-3963-a2d7-dfd1592c0bf0,CA-01288,,CA-01288,SMU: CA-01288 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01288| U-74-15A,,,,,,38.9893752,-122.8163784,WGS84,,,,m,,,,,,,,inches,SMU REF M-72 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000004B4A308B3FB45EC09ABCB7D8A37E4340
https://geothermal.smu.edu/header/037cd882-bb9c-3c4c-939c-89a872d96a16,CA-01205,,CA-01205,SMU: CA-01205 ,,,,,1993-01-23,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01205| TG-4,,,,,,38.7815788,-122.8197753,WGS84,,182.9,,m,,,,,664.0,,,inches,SMU REF M-74;M-95;M-97detailedlocation|| 2020 change = dates added ;  ,,,,,lbs/ft,SMU HF,0101000020E610000064E4D13277B45EC09B9F2CC60A644340
https://geothermal.smu.edu/header/03bf58cc-1e69-3f66-a9b3-882e13ad04df,CA-00166,,CA-00166,SMU: CA-00166 ,,,,,,,,,,,Madera County,California,,GREAT VALLEY; SANTA CRUZ AMS; SMU: CA-00166| GV44,,11S,15E,33BB,,36.9249362,-120.3409846,WGS84,,231.0,,m,,,,,48.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000235C12B1D2155EC079F1344F64764240
https://geothermal.smu.edu/header/03f0eea9-e360-3fb2-8483-ccde8c15a28a,CA-06163,,CA-06163,SMU: CA-06163 ,,,,,,,,,,,Riverside County,California,,Basin and Range; Dale Lake 15; SMU: CA-06163| 1269,,,,,,34.0000382,-115.7508304,WGS84,SW Corner of Map for Lat_Long,100.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000ED35F39A0DF05CC017E0714001004140
https://geothermal.smu.edu/header/03f7acdc-9829-398f-bff5-20d9918ba820,CA-01188,,CA-01188,SMU: CA-01188 ,,,,,,,,,,,Lassen County,California,,BASIN AND RANGE; SUSANVILLE AMS; SMU: CA-01188| TG-20,,30N,14E,31CCC,,40.4136243,-120.4597868,WGS84,,,,m,,,,,,,,inches,LITCHFIELD ;  ,,,,,lbs/ft,SMU HF,0101000020E61000007B489D256D1D5EC05BAA1CA4F1344440
https://geothermal.smu.edu/header/0485a867-88fa-3454-b97e-fc621bccac09,CA-01096,,CA-01096,SMU: CA-01096 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01096| RGI-HU-5,,12N,7W,32A,,38.850079,-122.6578721,WGS84,,140.0,,m,,,,,,,,inches,SMU REF M-71 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000DB9C94931AAA5EC019028063CF6C4340
https://geothermal.smu.edu/header/0494993f-9457-3cf2-9c46-c9fa27987897,CA-00954,,CA-00954,SMU: CA-00954 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00954| Gey98,,,,,,38.9126783,-122.616272,WGS84,,118.9,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000315C1D0071A75EC06B227DA4D2744340
https://geothermal.smu.edu/header/04bd2c85-af29-302e-9363-b3ae48ca401f,CA-01018,,CA-01018,SMU: CA-01018 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01018| NCPA-3,,12N,8W,29AC,,38.8581778,-122.7722752,WGS84,,91.5,,m,,,,,,,,inches,SMU REF M-92 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C2E0F5F46CB15EC09D9328C5D86D4340
https://geothermal.smu.edu/header/04d01679-47c5-3e93-9546-a6850f3725b8,CA-00720,,CA-00720,SMU: CA-00720 ,,,,,,,,,,,Inyo County,California,,BASIN AND RANGE; DEATH VALLEY AMS; SMU: CA-00720| CBHF-5,,22S,38E,4B,,36.0549743,-117.8842089,WGS84,,90.9,,m,,,,,1184.0,,,inches,UND Data Record: US 359. ;  ,,,,,lbs/ft,SMU HF,0101000020E61000004215EDE096785DC06C4FDA6509074240
https://geothermal.smu.edu/header/04d2e4a7-7015-35b1-a143-51ae21c32dbd,CA-00197,,CA-00197,SMU: CA-00197 ,,,,,,,,,,,Imperial County,California,,EL CENTRO AMS CA-AZ-MEX; IMPERIAL VALLEY; SMU: CA-00197| IV-15,,14S,15E,18ACC,,32.9333683,-115.4575126,WGS84,,125.0,,m,,,,,2.0,,,inches,UND Data Record: US 540. ;  ,,,,,lbs/ft,SMU HF,0101000020E610000082A0EDE247DD5CC0C2CFC99C78774040
https://geothermal.smu.edu/header/04d86905-b291-3a72-9524-aa6481f34015,NV-06235,,NV-06235,SMU: NV-06235 ,,,,,,,,,,,Inyo County,California,,Basin and Range; ; SMU: NV-06235| 364,,4N,38E,,,37.1788522,-117.6947171,WGS84,Location based on Northing and Easting in 7.5 minute quad,,,m,,,,,2006.0,,,inches,MGR5F8 ; water_table_depth: 0,,,,,lbs/ft,SMU HF,0101000020E6100000351EB63E766C5DC0A9E8FEA0E4964240
https://geothermal.smu.edu/header/04f72ca6-f62e-3298-b84c-f7263dbb2630,CA-06040,,CA-06040,SMU: CA-06040 ,,,,,,,,,,,Los Angeles County,California,,Basin and Range; Mescal 15; SMU: CA-06040| 844,,,,,,34.2500179,-117.7508856,WGS84,SW Corner of Map for Lat_Long,96.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E610000064C279820E705DC012F5279600204140
https://geothermal.smu.edu/header/05342f37-3ff6-3c51-b5f0-5a4524143787,CA-00504,,CA-00504,SMU: CA-00504 ,,,,,,,,,,,San Bernardino County,California,,BASIN AND RANGE; APPLE VALLEY CALIFORNIA; SMU: CA-00504| 3 HOLES,,5N,2W,,,34.5167157,-117.1341722,WGS84,,,,m,,,,,,,,inches,REF FILES FROM HARRY OLSON ;  ,,,,,lbs/ft,SMU HF,0101000020E610000012C2FE4696485DC0356A74BD23424140
https://geothermal.smu.edu/header/053efcb1-b868-3c27-966c-3d6ded7b46a5,CA-00574,,CA-00574,SMU: CA-00574 ,,,,,,,,,,,Napa County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00574| AMAX-L34,,10N,6W,29CDD,,38.6790831,-122.5478667,WGS84,,98.0,,m,,,,,701.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000051C47D3F10A35EC016E2EC31EC564340
https://geothermal.smu.edu/header/054092d1-0017-353d-b2f2-cae89f090a2c,CA-00839,,CA-00839,SMU: CA-00839 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00839| Gey123,,,,,,38.9745773,-122.6143729,WGS84,,30.5,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000001E43B6E251A75EC04576EFF2BE7C4340
https://geothermal.smu.edu/header/0543afa7-c100-34a7-a252-0a3c1384a8c0,CA-00018,,CA-00018,SMU: CA-00018 ,,,,,,,,,,,Riverside County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00018| BIG MARI,,5S,23E,24ACA,,33.7300532,-114.5257951,WGS84,,111.0,,m,,,,,128.0,,,inches,UND Data Record: US 476. ;  ,,,,,lbs/ft,SMU HF,0101000020E610000069B97DA0A6A15CC08A2B1D6272DD4040
https://geothermal.smu.edu/header/05977387-e3f9-3607-9790-5802906fbb3f,CA-01040,,CA-01040,SMU: CA-01040 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01040| OXY-FH13,,12N,7W,9aac,,38.9063783,-122.6348724,WGS84,,17.4,,m,,,,,439.0,,,inches,SMU REF M-89 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000084C8D8BFA1A85EC0EC26423404744340
https://geothermal.smu.edu/header/059c138e-86dd-3c91-9cd9-9582fb154e51,CA-01122,,CA-01122,SMU: CA-01122 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01122| SH-25,,,,,,38.7218809,-122.6970712,WGS84,,89.9,,m,,,,,,,,inches,SMU REF M-97detailedlocation ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000F1BE85D09CAC5EC0B48DE497665C4340
https://geothermal.smu.edu/header/05a8267d-7bc5-315b-9998-7479fbd1d9a1,CA-00047,,CA-00047,SMU: CA-00047 ,,,,,,,,,,,Riverside County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00047| CHIRIACO,,6S,12E,15AC,,33.6517474,-115.7191262,WGS84,,177.0,,m,,,,,585.0,,,inches,UND Data Record: US 479. ;  ,,,,,lbs/ft,SMU HF,0101000020E610000098ACE52906EE5CC0632074756CD34040
https://geothermal.smu.edu/header/064c9e7e-8b0f-38ba-a472-e94ceed6a8bf,CA-00065,,CA-00065,SMU: CA-00065 ,,,,,,,,,,,Kern County,California,,SIERRA NEVADA MTNS.; LOS ANGELES AMS; SMU: CA-00065| DH-15A,,,,,,34.8549957,-118.7342178,WGS84,,220.0,,m,,,,,1823.0,,,inches,UND Data Record: US 415. LA LIEBRE RANCH 7 minute QUAD.  HOLE IS TEHACHAPI MT. DH15A ;  ,,,,,lbs/ft,SMU HF,0101000020E610000007C9A76CFDAE5DC03EDCC47F706D4140
https://geothermal.smu.edu/header/0687d2d4-cd00-3b73-a697-ed071aa92a8a,CA-00835,,CA-00835,SMU: CA-00835 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00835| Gey12,,,,,,38.73768,-122.7690734,WGS84,,,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000004E4EA37F38B15EC0E674594C6C5E4340
https://geothermal.smu.edu/header/068f2595-78ae-30ce-a4ec-688cc691fd12,CA-06191,,CA-06191,SMU: CA-06191 ,,,,,,,,,,,Inyo County,California,,Basin and Range; ; SMU: CA-06191| 84-013,,,,,,36.6218653,-117.4724045,WGS84,Location based on Northing and Easting in 15 minute quad,85.0,,m,,,,,1622.0,,,inches,33002-43-Turner ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000ED7E15E03B5E5DC035023B48994F4240
https://geothermal.smu.edu/header/0699310a-27c4-3d65-8483-7071cd4bec75,CA-UND US 562,,CA-UND US 562,SMU: CA-UND US 562 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 562| SWANBERG,,,,,,32.833406,-115.1974715,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E61000001899805FA3CC5CC024253D0CAD6A4040
https://geothermal.smu.edu/header/07173988-f1b0-3f69-81d8-8192d6620287,CA-06195,,CA-06195,SMU: CA-06195 ,,,,,,,,,,,Inyo County,California,,Basin and Range; ; SMU: CA-06195| 84-017,,,,,,36.8130557,-118.2025264,WGS84,Location based on Northing and Easting in 15 minute quad,45.0,,m,,,,,1378.0,,,inches,34F-LA Dept of Water & Power Well ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E7244A31F68C5DC0C7A98C3512684240
https://geothermal.smu.edu/header/075abba2-7530-306a-92bc-0d637ac74210,CA-01280,,CA-01280,SMU: CA-01280 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01280| U-73-25,,11N,7W,9A,,38.8266797,-122.6348712,WGS84,,66.0,,m,,,,,,,,inches,SMU REF M-71;M-72 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000074BD0BAA1A85EC030E2F1A3D0694340
https://geothermal.smu.edu/header/075e981a-d6d4-36df-90c5-fd92caddaeea,CA-00930,,CA-00930,SMU: CA-00930 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00930| Gey75,,,,,,38.8785777,-122.751275,WGS84,,149.4,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000005BD3BCE314B05EC0593FEC3B75704340
https://geothermal.smu.edu/header/0763843c-f89f-39fc-b1fe-d083ff169005,CA-00204,,CA-00204,SMU: CA-00204 ,,,,,,,,,,,Madera County,California,,SIERRA NEVADA MTNS.; MARIPOSA AMS CALIFORNIA; SMU: CA-00204| JACK CRK,,5S,24E,13CCA,,37.4899333,-119.3026643,WGS84,,,,m,,,,,2100.0,,,inches,UND Data Record: US 308. ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000AC8A15DA5ED35DC0555C6622B6BE4240
https://geothermal.smu.edu/header/0766c616-7c39-3076-bf5c-9e5ac68210c0,CA-00105,,CA-00105,SMU: CA-00105 ,,,,,,,,,,,Imperial County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00105| GLAMIS 5,,13S,17E,19DBC,,33.0033677,-115.2525078,WGS84,,98.0,,m,,,,,28.0,,,inches,UND Data Record: US 535. GLAMIS AND E. BRAWLEY GEOTHERMAL AREAS ;  ,,,,,lbs/ft,SMU HF,0101000020E610000009BF791629D05CC06EAE505A6E804040
https://geothermal.smu.edu/header/077a8390-e32f-3c3e-b0a2-73343de1f0c0,CA-00575,,CA-00575,SMU: CA-00575 ,,,,,,,,,,,Napa County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00575| AMAX-L35,,10N,6W,33ABD,,38.6755833,-122.5293662,WGS84,,88.0,,m,,,,,562.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E626C522E1A15EC0A49C798379564340
https://geothermal.smu.edu/header/08040196-88f2-3c95-92d7-fd26d190106a,CA-01312,,CA-01312,SMU: CA-01312 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01312| Wilson1,,12N,8W,8,,38.905677,-122.7758761,WGS84,,3048.0,,m,,,,,,,,inches,SMU REF M-72;M-73 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E0CF3AF4A7B15EC0A4DE5339ED734340
https://geothermal.smu.edu/header/082c7743-5c6d-37e8-b976-96164f26573c,CA-00159,,CA-00159,SMU: CA-00159 ,,,,,,,,,,,Fresno County,California,,GREAT VALLEY; SANTA CRUZ AMS; SMU: CA-00159| GV37,,13S,15E,35AB,,36.7632398,-120.3142818,WGS84,,179.0,,m,,,,,50.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000982E69311D145EC0B7007ED7B1614240
https://geothermal.smu.edu/header/083fdf7c-bfc2-38c5-90aa-ddb519ad27e8,CA-UND US 591,,CA-UND US 591,SMU: CA-UND US 591 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 591| SWANBERG,,,,,,32.770074,-115.265806,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E610000028452BF702D15CC0FDBFEAC891624040
https://geothermal.smu.edu/header/0841ada7-3702-3c4a-b0e4-3739252e566e,CA-UND US 608,,CA-UND US 608,SMU: CA-UND US 608 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 608| SWANBERG,,,,,,32.7400749,-115.247472,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E61000003FABCC94D6CF5CC0950B3AC6BA5E4040
https://geothermal.smu.edu/header/087c5a68-7038-3ad2-bd8e-bf92f1045bc4,CA-UND US 614,,CA-UND US 614,SMU: CA-UND US 614 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 614| SWANBERG,,,,,,32.7084082,-115.3958089,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000CF3DDAEE54D95CC0EF9BB11EAD5A4040
https://geothermal.smu.edu/header/08a9f14b-78a1-371c-88c1-033d01dc5d60,CA-00453,,CA-00453,SMU: CA-00453 ,,,,,,,,,,,El Dorado County,California,,SIERRA NEVADA MTNS.; CHICO AMS CALIFORNIA; SMU: CA-00453| TAHOE 3,,,,,,39.0165992,-120.0677055,WGS84,,,,m,,,,,1900.0,,,inches,UND Data Record: US 264. THE RESULTS ARE THE MEAN OF THE INTERVAL MEASUREMENTS ;  ,,,,,lbs/ft,SMU HF,0101000020E61000009910734955045EC0E4912EEC1F824340
https://geothermal.smu.edu/header/08cef5bf-9e2a-3fcb-8800-ab3ea5cb31a4,CA-00924,,CA-00924,SMU: CA-00924 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00924| Gey7,,,,,,38.7071816,-122.65937,WGS84,,48.8,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000AA7D3A1E33AA5EC09E2A3AED845A4340
https://geothermal.smu.edu/header/08e7cdc5-dc7a-38e6-891a-e88f899df541,CA-01079,,CA-01079,SMU: CA-01079 ,,,,,,,,,,,Monterey County,California,,FRANCISCAN-E. OF SAN ANDREAS; SAN LUIS OBISPO AMS; SMU: CA-01079| PPC2,,,,,,35.9699558,-120.4792761,WGS84,,,,m,,,,,573.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E610000049D0A975AC1E5EC063C8FB8227FC4140
https://geothermal.smu.edu/header/08fbb2cd-36a2-34a5-a7cd-0ad957d2751c,CA-UND US 565,,CA-UND US 565,SMU: CA-UND US 565 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 565| SWANBERG,,,,,,32.8284064,-115.1508035,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000D427B9C3A6C95CC007E68D38096A4040
